timestamp,air_temp_c,humidity_percent,water_soil_temp_c,air_pressure_hpa,air_pressure_status,soil_moisture_raw,soil_moisture_status,light_level_raw,light_level_status,rain_level_raw,rain_level_status,co2_ppm,nh3_ppm,voc_ppm,nitrogen_mg_kg,nitrogen_status,phosphorus_mg_kg,phosphorus_status,potassium_mg_kg,potassium_status
2025-08-08 23:02:51,27.25,88.50,28.19,1012.02,Normal,N/A,N/A,852,Bright Light,24081,Light Rain,154026.08,62616.35,181925.58,0,Low,34,Optimal,26,Low
2025-08-08 23:07:55,27.25,88.60,28.12,1011.81,Normal,22332,Optimal,856,Bright Light,24178,Light Rain,161412.67,65291.44,190924.36,0,Low,34,Optimal,26,Low
2025-08-08 23:12:58,27.15,88.80,28.12,1011.67,Normal,22343,Optimal,856,Bright Light,24203,Light Rain,156330.29,63452.28,184731.32,0,Low,34,Optimal,26,Low
2025-08-08 23:18:02,27.15,89.10,28.06,1011.74,Normal,22212,Optimal,854,Bright Light,24139,Light Rain,145139.09,59379.59,171116.53,0,Low,34,Optimal,26,Low
2025-08-08 23:23:05,27.25,89.00,28.06,1011.88,Normal,22241,Optimal,855,Bright Light,24150,Light Rain,148304.18,60534.72,174963.89,0,Low,34,Optimal,26,Low
2025-08-08 23:28:08,27.15,89.30,28.00,1011.76,Normal,22381,Optimal,841,Bright Light,23760,Light Rain,156098.70,63368.32,184449.26,0,Low,34,Optimal,26,Low
2025-08-08 23:33:10,27.15,89.30,28.00,1011.90,Normal,22466,Optimal,861,Bright Light,24314,Light Rain,158895.11,64381.19,187855.87,0,Low,34,Optimal,26,Low
2025-08-08 23:38:14,27.05,89.10,28.00,1011.75,Normal,22054,Optimal,861,Bright Light,24325,Light Rain,156794.26,63620.43,185296.43,0,Low,34,Optimal,26,Low
2025-08-08 23:43:17,27.05,90.00,27.94,1011.73,Normal,22453,Optimal,862,Bright Light,24345,Light Rain,156562.15,63536.31,185013.71,0,Low,34,Optimal,26,Low
2025-08-08 23:48:21,N/A,N/A,27.94,1011.79,Normal,22465,Optimal,862,Bright Light,24334,Light Rain,155559.33,63172.73,183792.41,0,Low,34,Optimal,26,Low
2025-08-08 23:53:24,27.05,89.20,27.88,1011.59,Normal,22446,Optimal,863,Bright Light,24329,Light Rain,156871.69,63648.49,185390.74,0,Low,34,Optimal,26,Low
2025-08-08 23:58:26,27.05,89.90,27.81,1011.58,Normal,22433,Optimal,862,Bright Light,24297,Light Rain,155482.39,63144.83,183698.72,0,Low,34,Optimal,26,Low
2025-08-09 00:03:29,26.95,89.40,27.81,N/A,N/A,22386,Optimal,847,Bright Light,23629,Light Rain,158270.42,64155.09,187094.71,0,Low,34,Optimal,26,Low
2025-08-09 00:08:33,26.95,89.90,27.75,N/A,N/A,22383,Optimal,865,Bright Light,24202,Light Rain,157104.16,63732.72,185673.91,0,Low,33,Optimal,26,Low
2025-08-09 00:13:36,26.95,90.10,27.75,N/A,N/A,21936,Optimal,864,Bright Light,24188,Light Rain,154408.31,62755.11,182390.92,0,Low,33,Optimal,26,Low
2025-08-09 00:18:40,26.95,89.60,27.69,N/A,N/A,22355,Optimal,864,Bright Light,24184,Light Rain,154637.99,62838.47,182670.56,0,Low,33,Optimal,26,Low
2025-08-09 00:23:44,26.85,90.40,27.69,N/A,N/A,22357,Optimal,865,Bright Light,24188,Light Rain,150618.26,61377.60,177778.40,0,Low,33,Optimal,26,Low
2025-08-09 00:28:47,N/A,N/A,27.69,1011.12,Normal,22384,Optimal,861,Bright Light,24198,Light Rain,155098.14,63005.44,183230.83,0,Low,33,Optimal,26,Low
2025-08-09 00:33:51,26.85,89.80,27.62,1011.01,Normal,22427,Optimal,861,Bright Light,24212,Light Rain,158426.41,64211.56,187284.77,0,Low,33,Optimal,26,Low
2025-08-09 00:38:57,26.75,89.60,27.62,1011.08,Normal,22467,Optimal,843,Bright Light,23687,Light Rain,156407.55,63480.28,184825.41,0,Low,33,Optimal,26,Low
2025-08-09 00:43:59,26.75,90.40,27.56,1011.02,Normal,22471,Optimal,861,Bright Light,24195,Light Rain,154944.64,62949.75,183043.92,0,Low,33,Optimal,26,Low
2025-08-09 00:49:03,26.75,89.90,27.50,1011.00,Normal,22023,Optimal,861,Bright Light,24172,Light Rain,150168.25,61213.80,177230.97,0,Low,33,Optimal,26,Low
2025-08-09 00:54:06,26.65,90.60,27.50,1010.87,Normal,22476,Optimal,864,Bright Light,24291,Light Rain,148898.76,60751.43,175686.92,0,Low,33,Optimal,26,Low
2025-08-09 00:59:09,26.65,90.00,27.50,1010.80,Normal,22525,Optimal,867,Bright Light,24374,Light Rain,150618.26,61377.60,177778.40,0,Low,33,Optimal,26,Low
2025-08-09 01:04:12,26.65,90.70,27.50,1010.74,Normal,22694,Optimal,875,Bright Light,24566,Light Rain,157259.28,63788.92,185862.87,0,Low,33,Optimal,26,Low
2025-08-09 01:09:15,26.65,90.20,27.44,1010.60,Normal,22823,Optimal,878,Bright Light,24686,Light Rain,161571.02,65348.64,191117.41,0,Low,33,Optimal,26,Low
2025-08-09 01:14:19,N/A,N/A,27.44,1010.60,Normal,22832,Optimal,868,Bright Light,24368,Light Rain,164762.95,66500.41,195010.07,0,Low,33,Optimal,26,Low
2025-08-09 01:19:22,26.75,90.30,27.44,N/A,N/A,22920,Optimal,885,Bright Light,24802,Light Rain,164120.75,66268.87,194226.70,0,Low,33,Optimal,26,Low
2025-08-09 01:24:26,26.75,90.90,27.44,N/A,N/A,22554,Optimal,886,Bright Light,24813,Light Rain,163400.56,66009.10,193348.31,0,Low,33,Optimal,26,Low
2025-08-09 01:29:29,26.85,91.20,27.44,N/A,N/A,22863,Optimal,886,Bright Light,24844,Light Rain,163240.85,65951.48,193153.53,0,Low,33,Optimal,26,Low
2025-08-09 01:34:32,26.85,90.10,27.38,N/A,N/A,22863,Optimal,886,Bright Light,24838,Light Rain,160701.56,65034.48,190057.48,0,Low,33,Optimal,26,Low
2025-08-09 01:39:34,26.85,90.20,27.38,N/A,N/A,22849,Optimal,886,Bright Light,24850,Light Rain,162364.54,65635.20,192084.92,0,Low,33,Optimal,26,Low
2025-08-09 01:44:37,26.75,90.10,27.38,N/A,N/A,22845,Optimal,886,Bright Light,24838,Light Rain,161808.76,65434.51,191407.27,0,Low,33,Optimal,26,Low
2025-08-09 01:49:41,26.75,90.00,27.38,N/A,N/A,22814,Optimal,875,Bright Light,24542,Light Rain,163081.25,65893.89,192958.90,0,Low,33,Optimal,26,Low
2025-08-09 01:54:45,26.85,90.20,27.31,N/A,N/A,22812,Optimal,886,Bright Light,24851,Light Rain,162523.60,65692.62,192278.88,0,Low,33,Optimal,26,Low
2025-08-09 01:59:48,26.85,90.20,27.31,N/A,N/A,22597,Optimal,886,Bright Light,24859,Light Rain,164521.90,66413.52,194716.02,0,Low,33,Optimal,26,Low
2025-08-09 02:04:51,26.95,90.20,27.31,N/A,N/A,22896,Optimal,886,Bright Light,24872,Light Rain,162364.54,65635.20,192084.92,0,Low,33,Optimal,26,Low
2025-08-09 02:09:55,26.95,89.50,27.31,N/A,N/A,22891,Optimal,886,Bright Light,24860,Light Rain,164200.92,66297.78,194324.49,0,Low,33,Optimal,26,Low
2025-08-09 02:14:58,27.05,90.30,27.31,N/A,N/A,22803,Optimal,887,Bright Light,24866,Light Rain,162364.54,65635.20,192084.92,0,Low,33,Optimal,26,Low
2025-08-09 02:20:01,26.95,90.30,27.25,N/A,N/A,22782,Optimal,886,Bright Light,24855,Light Rain,163161.03,65922.68,193056.20,0,Low,33,Optimal,26,Low
2025-08-09 02:25:04,27.05,89.80,27.25,N/A,N/A,22748,Optimal,875,Bright Light,24461,Light Rain,160859.37,65091.52,190249.86,0,Low,33,Optimal,26,Low
2025-08-09 02:30:08,26.85,89.90,27.25,N/A,N/A,22808,Optimal,887,Bright Light,24875,Light Rain,162603.18,65721.35,192375.91,0,Low,33,Optimal,26,Low
2025-08-09 02:35:11,26.85,89.40,27.25,N/A,N/A,22537,Optimal,886,Bright Light,24883,Light Rain,163161.03,65922.68,193056.20,0,Low,33,Optimal,26,Low
2025-08-09 02:40:15,26.85,89.90,27.25,N/A,N/A,22798,Optimal,886,Bright Light,24884,Light Rain,163161.03,65922.68,193056.20,0,Low,33,Optimal,26,Low
2025-08-09 02:45:17,26.85,89.80,27.19,N/A,N/A,22792,Optimal,887,Bright Light,24877,Light Rain,159835.66,64721.44,189002.08,0,Low,33,Optimal,25,Low
2025-08-09 02:50:20,26.75,89.70,27.19,N/A,N/A,22740,Optimal,886,Bright Light,24857,Light Rain,159835.66,64721.44,189002.08,0,Low,33,Optimal,26,Low
2025-08-09 02:55:23,26.75,90.30,27.12,N/A,N/A,22797,Optimal,886,Bright Light,24860,Light Rain,160622.69,65005.98,189961.35,0,Low,33,Optimal,25,Low
2025-08-09 03:00:26,26.75,89.90,27.12,N/A,N/A,22810,Optimal,885,Bright Light,24573,Light Rain,160543.86,64977.48,189865.26,0,Low,33,Optimal,25,Low
2025-08-09 03:05:29,26.75,90.40,27.12,N/A,N/A,22776,Optimal,886,Bright Light,24867,Light Rain,161412.67,65291.44,190924.36,0,Low,33,Optimal,25,Low
2025-08-09 03:10:33,26.65,90.60,27.12,N/A,N/A,22617,Optimal,886,Bright Light,24871,Light Rain,158895.11,64381.19,187855.87,0,Low,33,Optimal,25,Low
2025-08-09 03:15:37,26.65,90.20,27.06,N/A,N/A,22818,Optimal,886,Bright Light,24872,Light Rain,162364.54,65635.20,192084.92,0,Low,33,Optimal,25,Low
2025-08-09 03:20:42,26.65,90.20,27.06,N/A,N/A,22742,Optimal,886,Bright Light,24868,Light Rain,159129.85,64466.13,188141.92,0,Low,33,Optimal,25,Low
2025-08-09 03:25:44,N/A,N/A,27.00,N/A,N/A,22788,Optimal,886,Bright Light,24877,Light Rain,161571.02,65348.64,191117.41,0,Low,33,Optimal,25,Low
2025-08-09 03:30:50,26.55,90.20,27.00,N/A,N/A,22899,Optimal,887,Bright Light,24907,Light Rain,166457.83,67111.02,197077.98,0,Low,33,Optimal,25,Low
2025-08-09 03:35:53,26.55,90.80,27.00,N/A,N/A,22845,Optimal,878,Bright Light,24557,Light Rain,167513.69,67491.07,198366.55,0,Low,33,Optimal,25,Low
2025-08-09 03:40:55,26.65,91.00,26.94,N/A,N/A,22844,Optimal,889,Bright Light,24954,Light Rain,168574.66,67872.71,199661.60,0,Low,33,Optimal,25,Low
2025-08-09 03:46:00,26.65,91.20,26.94,N/A,N/A,22510,Optimal,890,Bright Light,24950,Light Rain,166053.09,66965.26,196584.10,0,Low,33,Optimal,25,Low
2025-08-09 03:51:03,26.55,90.70,27.00,N/A,N/A,22796,Optimal,889,Bright Light,24957,Light Rain,167432.29,67461.78,198267.20,0,Low,33,Optimal,25,Low
2025-08-09 03:56:07,26.55,90.70,26.94,N/A,N/A,22805,Optimal,889,Bright Light,24957,Light Rain,162523.60,65692.62,192278.88,0,Low,33,Optimal,25,Low
2025-08-09 04:01:11,26.65,91.10,26.94,N/A,N/A,22817,Optimal,890,Bright Light,24969,Light Rain,165084.76,66616.40,195402.67,0,Low,33,Optimal,25,Low
2025-08-09 04:06:14,26.75,90.60,26.94,N/A,N/A,22833,Optimal,889,Bright Light,24957,Light Rain,166376.82,67081.85,196979.13,0,Low,33,Optimal,25,Low
2025-08-09 04:11:18,26.65,90.20,26.94,N/A,N/A,22823,Optimal,874,Bright Light,24554,Light Rain,167350.92,67432.50,198167.89,0,Low,33,Optimal,25,Low
2025-08-09 04:16:21,26.65,90.30,26.88,N/A,N/A,22823,Optimal,889,Bright Light,24971,Light Rain,164361.35,66355.63,194520.18,0,Low,33,Optimal,25,Low
2025-08-09 04:21:25,26.65,90.00,26.88,N/A,N/A,22575,Optimal,889,Bright Light,24975,Light Rain,165649.09,66819.74,196091.17,0,Low,33,Optimal,25,Low
2025-08-09 04:26:29,26.65,90.70,26.88,N/A,N/A,22825,Optimal,889,Bright Light,24976,Light Rain,169066.06,68049.38,200261.51,0,Low,33,Optimal,25,Low
2025-08-09 04:31:32,N/A,N/A,26.81,N/A,N/A,22805,Optimal,890,Bright Light,24968,Light Rain,167025.74,67315.47,197771.03,0,Low,33,Optimal,25,Low
2025-08-09 04:36:35,26.75,90.20,26.81,N/A,N/A,22813,Optimal,890,Bright Light,24976,Light Rain,167513.69,67491.07,198366.55,0,Low,33,Optimal,25,Low
2025-08-09 04:41:38,26.65,90.70,26.81,N/A,N/A,22785,Optimal,890,Bright Light,24977,Light Rain,166457.83,67111.02,197077.98,0,Low,33,Optimal,25,Low
2025-08-09 04:46:41,26.55,90.20,26.81,N/A,N/A,22780,Optimal,878,Bright Light,24548,Light Rain,167676.59,67549.68,198565.37,0,Low,33,Optimal,25,Low
2025-08-09 04:51:46,26.55,90.10,26.81,N/A,N/A,22806,Optimal,890,Bright Light,24974,Light Rain,168656.48,67902.13,199761.49,0,Low,32,Optimal,25,Low
2025-08-09 04:56:49,26.55,90.60,26.75,N/A,N/A,22500,Optimal,890,Bright Light,24985,Light Rain,166376.82,67081.85,196979.13,0,Low,33,Optimal,25,Low
2025-08-09 05:01:52,26.55,90.80,26.75,N/A,N/A,22778,Optimal,890,Bright Light,24993,Light Rain,167758.08,67579.00,198664.83,0,Low,33,Optimal,25,Low
2025-08-09 05:06:56,26.55,90.70,26.75,N/A,N/A,22798,Optimal,890,Bright Light,24997,Light Rain,167921.15,67637.67,198863.88,0,Low,33,Optimal,25,Low
2025-08-09 05:11:59,26.55,90.50,26.75,N/A,N/A,22777,Optimal,890,Bright Light,24991,Light Rain,169066.06,68049.38,200261.51,0,Low,33,Optimal,25,Low
2025-08-09 05:17:00,26.45,90.50,26.75,N/A,N/A,22780,Optimal,891,Bright Light,25005,Dry,170877.23,68700.07,202473.06,0,Low,33,Optimal,25,Low
2025-08-09 05:22:03,N/A,N/A,26.75,N/A,N/A,22765,Optimal,878,Bright Light,24691,Light Rain,168329.36,67784.50,199362.17,0,Low,32,Optimal,25,Low
2025-08-09 05:27:06,26.45,90.70,26.75,N/A,N/A,22794,Optimal,890,Bright Light,24993,Light Rain,168656.48,67902.13,199761.49,0,Low,32,Optimal,25,Low
2025-08-09 05:32:09,N/A,N/A,26.69,N/A,N/A,22560,Optimal,890,Bright Light,25007,Dry,168984.08,68019.91,200161.43,0,Low,33,Optimal,25,Low
2025-08-09 05:37:12,26.55,91.00,26.69,N/A,N/A,22840,Optimal,891,Bright Light,25017,Dry,168084.35,67696.37,199063.08,0,Low,32,Optimal,25,Low
2025-08-09 05:42:15,26.55,91.00,26.69,N/A,N/A,22859,Optimal,892,Bright Light,25021,Dry,166863.33,67257.01,197572.82,0,Low,32,Optimal,25,Low
2025-08-09 05:47:17,26.55,90.60,26.69,N/A,N/A,22850,Optimal,891,Bright Light,25014,Dry,166701.04,67198.58,197374.77,0,Low,32,Optimal,25,Low
2025-08-09 05:52:20,26.55,90.80,26.69,N/A,N/A,22821,Optimal,889,Bright Light,24943,Light Rain,163240.85,65951.48,193153.53,0,Low,32,Optimal,25,Low
2025-08-09 05:57:25,26.55,90.60,26.69,N/A,N/A,22839,Optimal,891,Bright Light,24995,Light Rain,167106.99,67344.71,197870.18,0,Low,32,Optimal,25,Low
2025-08-09 06:02:28,26.65,90.30,26.69,N/A,N/A,22839,Optimal,890,Bright Light,24983,Light Rain,165649.09,66819.74,196091.17,0,Low,33,Optimal,25,Low
2025-08-09 06:07:31,26.65,90.90,26.69,N/A,N/A,22484,Optimal,885,Bright Light,24839,Light Rain,165245.85,66674.45,195599.19,0,Low,32,Optimal,25,Low
2025-08-09 06:12:34,26.55,90.40,26.62,N/A,N/A,22724,Optimal,884,Bright Light,24832,Light Rain,165487.71,66761.60,195894.26,0,Low,32,Optimal,25,Low
2025-08-09 06:17:37,26.55,90.20,26.62,N/A,N/A,22729,Optimal,884,Bright Light,24818,Light Rain,165004.26,66587.39,195304.46,0,Low,32,Optimal,25,Low
2025-08-09 06:22:40,26.45,90.20,26.62,N/A,N/A,22735,Optimal,884,Bright Light,24809,Light Rain,163960.50,66211.08,194031.24,0,Low,32,Optimal,25,Low
2025-08-09 06:27:42,26.55,90.30,26.62,N/A,N/A,22670,Optimal,884,Bright Light,24804,Light Rain,163480.46,66037.93,193445.76,0,Low,32,Optimal,25,Low
2025-08-09 06:32:45,26.65,91.00,26.56,N/A,N/A,22735,Optimal,884,Bright Light,24821,Light Rain,166863.33,67257.01,197572.82,0,Low,32,Optimal,25,Low
2025-08-09 06:37:48,26.75,90.50,26.62,N/A,N/A,22641,Optimal,884,Bright Light,24827,Light Rain,168084.35,67696.37,199063.08,0,Low,32,Optimal,25,Low
2025-08-09 06:42:51,26.75,90.30,26.56,N/A,N/A,22645,Optimal,882,Bright Light,24839,Light Rain,167595.12,67520.37,198465.94,0,Low,32,Optimal,25,Low
2025-08-09 06:47:55,26.85,90.30,26.56,N/A,N/A,22638,Optimal,885,Bright Light,24848,Light Rain,168247.66,67755.11,199262.43,0,Low,32,Optimal,25,Low
2025-08-09 06:52:59,26.85,90.00,26.62,N/A,N/A,22638,Optimal,885,Bright Light,24853,Light Rain,171042.61,68759.45,202675.04,0,Low,32,Optimal,25,Low
2025-08-09 06:58:02,27.15,90.30,26.62,N/A,N/A,22638,Optimal,885,Bright Light,24846,Light Rain,167758.08,67579.00,198664.83,0,Low,32,Optimal,25,Low
2025-08-09 07:03:05,27.45,89.80,26.62,N/A,N/A,22679,Optimal,885,Bright Light,24854,Light Rain,166538.87,67140.20,197176.87,0,Low,32,Optimal,25,Low
2025-08-09 07:08:08,27.65,88.40,26.69,N/A,N/A,22681,Optimal,885,Bright Light,24851,Light Rain,170794.58,68670.39,202372.13,0,Low,32,Optimal,25,Low
2025-08-09 07:13:12,27.85,88.10,26.69,N/A,N/A,22634,Optimal,885,Bright Light,24854,Light Rain,169805.21,68315.02,201163.97,0,Low,33,Optimal,25,Low
2025-08-09 07:18:14,28.05,87.70,26.75,N/A,N/A,22658,Optimal,882,Bright Light,24871,Light Rain,172953.33,69445.03,205008.99,0,Low,33,Optimal,25,Low
2025-08-09 07:23:17,28.45,86.60,26.81,N/A,N/A,22683,Optimal,885,Bright Light,24850,Light Rain,167188.27,67373.97,197969.38,0,Low,33,Optimal,25,Low
2025-08-09 07:28:20,28.75,84.70,26.88,N/A,N/A,22393,Optimal,885,Bright Light,24861,Light Rain,174292.11,69924.92,206644.79,0,Low,33,Optimal,25,Low
2025-08-09 07:33:23,29.35,84.10,26.94,N/A,N/A,22677,Optimal,885,Bright Light,24856,Light Rain,176315.12,70649.32,209117.36,0,Low,33,Optimal,25,Low
2025-08-09 07:38:26,30.05,82.10,27.00,N/A,N/A,22546,Optimal,884,Bright Light,24850,Light Rain,174628.04,70045.27,207055.31,0,Low,33,Optimal,25,Low
2025-08-09 07:43:29,30.55,79.50,27.12,N/A,N/A,22623,Optimal,883,Bright Light,24819,Light Rain,174880.31,70135.64,207363.61,0,Low,33,Optimal,25,Low
2025-08-09 07:48:32,30.55,79.30,27.19,N/A,N/A,22649,Optimal,883,Bright Light,24820,Light Rain,174712.10,70075.38,207158.04,0,Low,33,Optimal,26,Low
2025-08-09 07:53:35,30.95,79.20,27.25,N/A,N/A,22544,Optimal,869,Bright Light,24409,Light Rain,166944.52,67286.23,197671.90,0,Low,33,Optimal,26,Low
2025-08-09 07:58:38,31.15,78.00,27.25,N/A,N/A,22368,Optimal,876,Bright Light,24561,Light Rain,159521.67,64607.88,188619.41,0,Low,42,Optimal,34,Low
2025-08-09 08:03:42,31.15,79.10,27.25,N/A,N/A,22070,Optimal,875,Bright Light,24533,Light Rain,153111.66,62284.25,180812.49,0,Low,44,Optimal,36,Low
2025-08-09 08:08:45,31.55,77.00,27.38,N/A,N/A,22370,Optimal,876,Bright Light,24551,Light Rain,159835.66,64721.44,189002.08,0,Low,44,Optimal,37,Low
2025-08-09 08:13:48,31.85,75.40,27.44,N/A,N/A,22465,Optimal,879,Bright Light,24657,Light Rain,158582.53,64268.07,187474.99,0,Low,45,Optimal,37,Low
2025-08-09 08:18:50,32.25,73.80,27.56,N/A,N/A,22463,Optimal,879,Bright Light,24669,Light Rain,165810.60,66877.92,196288.23,0,Low,45,Optimal,37,Low
2025-08-09 08:23:53,32.55,72.30,27.69,N/A,N/A,22457,Optimal,879,Bright Light,24684,Light Rain,162842.08,65807.58,192667.23,0,Low,45,Optimal,38,Low
2025-08-09 08:28:57,32.45,73.90,27.75,N/A,N/A,22420,Optimal,868,Bright Light,24265,Light Rain,163400.56,66009.10,193348.31,0,Low,46,Optimal,38,Low
2025-08-09 08:34:02,32.35,73.80,27.81,N/A,N/A,22452,Optimal,881,Bright Light,24711,Light Rain,161808.76,65434.51,191407.27,0,Low,46,Optimal,38,Low
2025-08-09 08:39:05,32.25,73.90,27.94,N/A,N/A,22255,Optimal,880,Bright Light,24712,Light Rain,164120.75,66268.87,194226.70,0,Low,46,Optimal,38,Low
2025-08-09 08:44:07,32.45,73.50,28.00,N/A,N/A,22475,Optimal,881,Bright Light,24714,Light Rain,164281.12,66326.70,194422.32,0,Low,46,Optimal,39,Low
2025-08-09 08:49:11,32.85,72.40,28.06,N/A,N/A,22435,Optimal,880,Bright Light,24715,Light Rain,162842.08,65807.58,192667.23,0,Low,46,Optimal,39,Low
2025-08-09 08:54:13,34.75,66.70,28.31,N/A,N/A,22131,Optimal,872,Bright Light,24445,Light Rain,145797.27,59620.02,171916.38,0,Low,46,Optimal,39,Low
2025-08-09 08:59:15,36.55,60.90,28.62,N/A,N/A,22692,Optimal,905,Bright Light,25193,Dry,158114.54,64098.66,186904.78,0,Low,47,Optimal,39,Low
2025-08-09 09:04:18,36.85,60.90,28.94,N/A,N/A,22610,Optimal,892,Bright Light,25013,Dry,156330.29,63452.28,184731.32,0,Low,47,Optimal,39,Low
2025-08-09 09:09:20,39.15,55.80,29.19,N/A,N/A,22892,Optimal,911,Bright Light,25479,Dry,172869.91,69415.12,204907.08,0,Low,47,Optimal,40,Low
2025-08-09 09:14:24,40.85,51.60,29.50,N/A,N/A,21233,Optimal,865,Bright Light,24178,Light Rain,175554.40,70377.03,208187.49,0,Low,47,Optimal,40,Low
2025-08-09 09:19:27,37.05,58.00,29.75,N/A,N/A,21824,Optimal,866,Bright Light,24262,Light Rain,171539.50,68937.81,203281.91,1,Low,48,Optimal,40,Low
2025-08-09 09:24:30,35.15,62.40,29.75,N/A,N/A,22107,Optimal,872,Bright Light,24416,Light Rain,173287.28,69564.78,205417.00,1,Low,48,Optimal,40,Low
2025-08-09 09:29:33,36.35,61.60,29.75,N/A,N/A,22181,Optimal,875,Bright Light,24494,Light Rain,179640.78,71838.26,213183.94,1,Low,48,Optimal,40,Low
2025-08-09 09:34:38,37.15,60.50,29.88,N/A,N/A,22146,Optimal,875,Bright Light,24492,Light Rain,182753.06,72948.77,216991.68,1,Low,48,Optimal,40,Low
2025-08-09 09:39:41,38.05,57.60,30.19,N/A,N/A,22050,Optimal,862,Bright Light,23908,Light Rain,180759.94,72237.83,214552.95,1,Low,48,Optimal,41,Low
2025-08-09 09:44:44,38.15,57.80,30.44,N/A,N/A,22005,Optimal,872,Bright Light,24400,Light Rain,179726.68,71868.93,213289.01,1,Low,48,Optimal,41,Low
2025-08-09 09:49:46,37.25,57.50,30.56,N/A,N/A,22021,Optimal,872,Bright Light,24421,Light Rain,174964.46,70165.78,207466.46,1,Low,49,Optimal,41,Low
2025-08-09 09:54:49,39.65,54.70,30.75,N/A,N/A,18681,Optimal,867,Bright Light,24254,Light Rain,181018.96,72330.27,214869.84,1,Low,49,Optimal,41,Low
2025-08-09 09:59:52,41.45,51.00,30.94,N/A,N/A,19170,Optimal,871,Bright Light,24373,Light Rain,177078.37,70922.40,210050.44,1,Low,49,Optimal,41,Low
2025-08-09 10:04:54,42.75,48.50,31.25,N/A,N/A,19308,Optimal,870,Bright Light,24297,Light Rain,165407.06,66732.54,195795.87,1,Low,49,Optimal,42,Low
2025-08-09 10:09:56,42.85,48.80,31.50,N/A,N/A,19475,Optimal,874,Bright Light,24404,Light Rain,161888.07,65463.15,191503.97,1,Low,49,Optimal,42,Low
2025-08-09 10:14:58,44.05,46.20,31.75,1016.30,High (Stable),19506,Optimal,878,Bright Light,24518,Light Rain,175217.11,70256.26,207775.23,1,Low,50,Optimal,42,Low
2025-08-09 10:20:01,44.45,46.30,32.06,1015.95,High (Stable),N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1,Low,50,Optimal,42,Low
2025-08-09 10:25:08,45.45,42.80,32.25,1016.42,High (Stable),18954,Optimal,860,Bright Light,24020,Light Rain,151445.94,61678.74,178785.39,1,Low,50,Optimal,42,Low
2025-08-09 10:30:11,45.85,42.00,32.56,1016.56,High (Stable),19127,Optimal,874,Bright Light,24430,Light Rain,163960.50,66211.08,194031.24,2,Low,50,Optimal,43,Low
2025-08-09 10:35:14,47.35,41.20,32.81,N/A,N/A,19357,Optimal,899,Bright Light,25016,Dry,178697.96,71501.43,212030.82,2,Low,50,Optimal,43,Low
2025-08-09 10:40:17,48.25,39.50,33.12,1016.01,High (Stable),19335,Optimal,904,Bright Light,25175,Dry,185114.25,73789.94,219881.84,2,Low,51,High,43,Low
2025-08-09 10:45:20,45.85,42.80,33.38,1015.38,High (Stable),19197,Optimal,902,Bright Light,25212,Dry,181971.15,72669.96,216034.86,2,Low,51,High,43,Low
2025-08-09 10:50:22,45.75,43.00,33.44,1015.56,High (Stable),19013,Optimal,894,Bright Light,24957,Light Rain,182666.05,72917.75,216885.21,2,Low,51,High,43,Low
2025-08-09 10:55:25,47.65,40.00,33.62,N/A,N/A,18909,Optimal,913,Bright Light,25433,Dry,185114.25,73789.94,219881.84,2,Low,51,High,43,Low
2025-08-09 11:00:27,48.05,39.00,33.88,1015.98,High (Stable),18705,Optimal,914,Bright Light,25448,Dry,178526.94,71440.32,211821.69,2,Low,51,High,43,Low
2025-08-09 11:05:30,47.95,39.90,34.12,1016.36,High (Stable),18465,Optimal,913,Bright Light,25398,Dry,183101.40,73072.94,217417.99,2,Low,51,High,44,Low
2025-08-09 11:10:32,48.65,38.90,34.38,1016.06,High (Stable),18174,Optimal,908,Bright Light,25268,Dry,180415.02,72114.71,214130.99,2,Low,51,High,44,Low
2025-08-09 11:15:34,49.05,39.70,34.56,1016.58,High (Stable),17925,Optimal,906,Bright Light,25186,Dry,186259.43,74197.49,221283.97,2,Low,51,High,44,Low
2025-08-09 11:20:37,49.15,38.60,34.75,1017.12,High (Stable),18053,Optimal,906,Bright Light,25203,Dry,178356.05,71379.24,211612.71,2,Low,51,High,44,Low
2025-08-09 11:25:40,N/A,N/A,34.69,1017.18,High (Stable),17907,Optimal,905,Bright Light,25247,Dry,185466.04,73915.16,220312.53,2,Low,51,High,44,Low
2025-08-09 11:30:44,49.85,36.60,34.62,1017.00,High (Stable),17871,Optimal,902,Bright Light,25226,Dry,183014.27,73041.88,217311.35,2,Low,52,High,44,Low
2025-08-09 11:35:46,48.25,39.10,34.50,1016.86,High (Stable),17901,Optimal,901,Bright Light,25206,Dry,184061.96,73415.21,218593.67,2,Low,52,High,44,Low
2025-08-09 11:40:49,46.95,39.60,34.44,1016.60,High (Stable),17927,Optimal,904,Bright Light,25186,Dry,185202.15,73821.23,219989.45,2,Low,52,High,44,Low
2025-08-09 11:45:59,45.25,44.50,34.38,1016.37,High (Stable),17768,Optimal,884,Bright Light,24716,Light Rain,184587.53,73602.40,219237.02,2,Low,52,High,44,Low
2025-08-09 11:51:02,44.55,44.30,34.31,1016.39,High (Stable),17630,Optimal,877,Bright Light,24540,Light Rain,180587.42,72176.25,214341.89,2,Low,52,High,44,Low
